Attribute names:	P0	P1	P2	P3	P4	P5
Minor allele frequencies:	0.050	0.050	0.050	0.050	0.050	0.050
x: 3.83598998703526e-26
y: 130.223075221443
Prevalence: 1.23696466901482e-15
Heritability: 0.200000000000000

Table:

3.83598998703526E-26, 5.03370402617429E-24, 6.60538122069147E-22
5.03370402617429E-24, 6.60538122069147E-22, 8.66778436789100E-20
6.60538122069147E-22, 8.66778436789100E-20, 1.13741332011101E-17

5.03370402617429E-24, 6.60538122069147E-22, 8.66778436789100E-20
6.60538122069147E-22, 8.66778436789100E-20, 1.13741332011101E-17
8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15

6.60538122069147E-22, 8.66778436789100E-20, 1.13741332011101E-17
8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13

5.03370402617429E-24, 6.60538122069147E-22, 8.66778436789100E-20
6.60538122069147E-22, 8.66778436789100E-20, 1.13741332011101E-17
8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15

6.60538122069147E-22, 8.66778436789100E-20, 1.13741332011101E-17
8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13

8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13
1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11

6.60538122069147E-22, 8.66778436789100E-20, 1.13741332011101E-17
8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13

8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13
1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11

1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13
1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11
1.95856835138201E-13, 2.57009362099739E-11, 3.37255588554290E-9

5.03370402617429E-24, 6.60538122069147E-22, 8.66778436789100E-20
6.60538122069147E-22, 8.66778436789100E-20, 1.13741332011101E-17
8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15

6.60538122069147E-22, 8.66778436789100E-20, 1.13741332011101E-17
8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13

8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13
1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11

6.60538122069147E-22, 8.66778436789100E-20, 1.13741332011101E-17
8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13

8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13
1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11

1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13
1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11
1.95856835138201E-13, 2.57009362099739E-11, 3.37255588554290E-9

8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13
1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11

1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13
1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11
1.95856835138201E-13, 2.57009362099739E-11, 3.37255588554290E-9

1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11
1.95856835138201E-13, 2.57009362099739E-11, 3.37255588554290E-9
2.57009362099739E-11, 3.37255588554290E-9, 4.42557154657115E-7

6.60538122069147E-22, 8.66778436789100E-20, 1.13741332011101E-17
8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13

8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13
1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11

1.13741332011101E-17, 1.49254873662797E-15, 1.95856835138201E-13
1.49254873662797E-15, 1.95856835138201E-13, 2.57009362099739E-11
1.95856835138201E-13, 2.57009362099739E-11, 3.37255588554290E-9

8.66778436789100E-20, 1.13741332011101E-17, 1.49254873662797E-15
